Section,Siman,Commentary,Total Blocks,Translated,Pending,Percent Complete
"Yoreh De'ah",128,"Biur HaGRA",25,0,25,0%
"Yoreh De'ah",128,"mateh-yehonatan",1,0,1,0%
"Yoreh De'ah",128,"Mechaber and Rama",5,0,5,0%
"Yoreh De'ah",128,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",128,"Pitchei Teshuva",1,0,1,0%
"Yoreh De'ah",128,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",128,"Siftei Kohen (Shach)",13,0,13,0%
"Yoreh De'ah",128,"Turei Zahav (Taz)",9,0,9,0%
"Yoreh De'ah",128,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",129,"Baer Hetev",30,0,30,0%
"Yoreh De'ah",129,"Be'er HaGolah",20,0,20,0%
"Yoreh De'ah",129,"Biur HaGRA",48,0,48,0%
"Yoreh De'ah",129,"mateh-yehonatan",2,0,2,0%
"Yoreh De'ah",129,"Mechaber and Rama",20,0,20,0%
"Yoreh De'ah",129,"nekudot-hakesef",7,0,7,0%
"Yoreh De'ah",129,"Pitchei Teshuva",6,0,6,0%
"Yoreh De'ah",129,"Siftei Kohen (Shach)",44,0,44,0%
"Yoreh De'ah",129,"Turei Zahav (Taz)",32,0,32,0%
"Yoreh De'ah",129,"Yad Ephraim",6,0,6,0%
"Yoreh De'ah",130,"Baer Hetev",10,0,10,0%
"Yoreh De'ah",130,"Be'er HaGolah",15,0,15,0%
"Yoreh De'ah",130,"Biur HaGRA",25,0,25,0%
"Yoreh De'ah",130,"Mechaber and Rama",10,0,10,0%
"Yoreh De'ah",130,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",130,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",130,"Siftei Kohen (Shach)",17,0,17,0%
"Yoreh De'ah",130,"Turei Zahav (Taz)",10,0,10,0%
"Yoreh De'ah",130,"Yad Ephraim",4,0,4,0%
"Yoreh De'ah",131,"Baer Hetev",15,0,15,0%
"Yoreh De'ah",131,"Be'er HaGolah",16,0,16,0%
"Yoreh De'ah",131,"Biur HaGRA",21,0,21,0%
"Yoreh De'ah",131,"mateh-yehonatan",2,0,2,0%
"Yoreh De'ah",131,"Mechaber and Rama",2,0,2,0%
"Yoreh De'ah",131,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",131,"Pitchei Teshuva",2,0,2,0%
"Yoreh De'ah",131,"Siftei Kohen (Shach)",18,0,18,0%
"Yoreh De'ah",131,"Turei Zahav (Taz)",2,0,2,0%
"Yoreh De'ah",131,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",132,"Baer Hetev",21,0,21,0%
"Yoreh De'ah",132,"Be'er HaGolah",14,0,14,0%
"Yoreh De'ah",132,"Biur HaGRA",36,0,36,0%
"Yoreh De'ah",132,"mateh-yehonatan",4,0,4,0%
"Yoreh De'ah",132,"Mechaber and Rama",7,0,7,0%
"Yoreh De'ah",132,"nekudot-hakesef",3,0,3,0%
"Yoreh De'ah",132,"Siftei Kohen (Shach)",40,0,40,0%
"Yoreh De'ah",132,"Turei Zahav (Taz)",11,0,11,0%
"Yoreh De'ah",132,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",133,"Baer Hetev",10,0,10,0%
"Yoreh De'ah",133,"Be'er HaGolah",7,0,7,0%
"Yoreh De'ah",133,"Biur HaGRA",8,0,8,0%
"Yoreh De'ah",133,"mateh-yehonatan",2,0,2,0%
"Yoreh De'ah",133,"Mechaber and Rama",7,0,7,0%
"Yoreh De'ah",133,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",133,"Pitchei Teshuva",1,0,1,0%
"Yoreh De'ah",133,"Siftei Kohen (Shach)",8,0,8,0%
"Yoreh De'ah",133,"Turei Zahav (Taz)",9,0,9,0%
"Yoreh De'ah",133,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",134,"Baer Hetev",17,0,17,0%
"Yoreh De'ah",134,"Be'er HaGolah",13,0,13,0%
"Yoreh De'ah",134,"Biur HaGRA",33,0,33,0%
"Yoreh De'ah",134,"mateh-yehonatan",5,0,5,0%
"Yoreh De'ah",134,"Mechaber and Rama",13,0,13,0%
"Yoreh De'ah",134,"nekudot-hakesef",3,0,3,0%
"Yoreh De'ah",134,"Pitchei Teshuva",8,0,8,0%
"Yoreh De'ah",134,"Rabbi Akiva Eiger (YD)",3,0,3,0%
"Yoreh De'ah",134,"Siftei Kohen (Shach)",29,0,29,0%
"Yoreh De'ah",134,"Turei Zahav (Taz)",11,0,11,0%
"Yoreh De'ah",134,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",135,"Baer Hetev",26,0,26,0%
"Yoreh De'ah",135,"Be'er HaGolah",16,0,16,0%
"Yoreh De'ah",135,"Biur HaGRA",53,0,53,0%
"Yoreh De'ah",135,"Mechaber and Rama",16,0,16,0%
"Yoreh De'ah",135,"nekudot-hakesef",3,0,3,0%
"Yoreh De'ah",135,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",135,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",135,"Siftei Kohen (Shach)",36,0,36,0%
"Yoreh De'ah",135,"Turei Zahav (Taz)",19,0,19,0%
"Yoreh De'ah",135,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",136,"Baer Hetev",3,0,3,0%
"Yoreh De'ah",136,"Be'er HaGolah",1,0,1,0%
"Yoreh De'ah",136,"Biur HaGRA",5,0,5,0%
"Yoreh De'ah",136,"Mechaber and Rama",1,0,1,0%
"Yoreh De'ah",136,"Siftei Kohen (Shach)",5,0,5,0%
"Yoreh De'ah",136,"Turei Zahav (Taz)",2,0,2,0%
"Yoreh De'ah",137,"Baer Hetev",10,0,10,0%
"Yoreh De'ah",137,"Be'er HaGolah",10,0,10,0%
"Yoreh De'ah",137,"Biur HaGRA",16,0,16,0%
"Yoreh De'ah",137,"Mechaber and Rama",6,0,6,0%
"Yoreh De'ah",137,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",137,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",137,"Siftei Kohen (Shach)",19,0,19,0%
"Yoreh De'ah",137,"Turei Zahav (Taz)",8,0,8,0%
"Yoreh De'ah",137,"Yad Ephraim",2,0,2,0%
"Yoreh De'ah",138,"Baer Hetev",13,0,13,0%
"Yoreh De'ah",138,"Be'er HaGolah",25,0,25,0%
"Yoreh De'ah",138,"Biur HaGRA",37,0,37,0%
"Yoreh De'ah",138,"Mechaber and Rama",11,0,11,0%
"Yoreh De'ah",138,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",138,"Siftei Kohen (Shach)",10,0,10,0%
"Yoreh De'ah",138,"Turei Zahav (Taz)",14,0,14,0%
"Yoreh De'ah",139,"Baer Hetev",12,0,12,0%
"Yoreh De'ah",139,"Be'er HaGolah",31,0,31,0%
"Yoreh De'ah",139,"Biur HaGRA",33,0,33,0%
"Yoreh De'ah",139,"Mechaber and Rama",15,0,15,0%
"Yoreh De'ah",139,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",139,"Siftei Kohen (Shach)",11,0,11,0%
"Yoreh De'ah",139,"Turei Zahav (Taz)",8,0,8,0%
"Yoreh De'ah",140,"Baer Hetev",1,0,1,0%
"Yoreh De'ah",140,"Be'er HaGolah",6,0,6,0%
"Yoreh De'ah",140,"Biur HaGRA",6,0,6,0%
"Yoreh De'ah",140,"Mechaber and Rama",1,0,1,0%
"Yoreh De'ah",140,"Siftei Kohen (Shach)",2,0,2,0%
"Yoreh De'ah",140,"Turei Zahav (Taz)",1,0,1,0%
"Yoreh De'ah",141,"Baer Hetev",26,0,26,0%
"Yoreh De'ah",141,"Be'er HaGolah",8,0,8,0%
"Yoreh De'ah",141,"Biur HaGRA",35,0,35,0%
"Yoreh De'ah",141,"Mechaber and Rama",8,0,8,0%
"Yoreh De'ah",141,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",141,"Pitchei Teshuva",8,0,8,0%
"Yoreh De'ah",141,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",141,"Siftei Kohen (Shach)",36,0,36,0%
"Yoreh De'ah",141,"Turei Zahav (Taz)",15,0,15,0%
"Yoreh De'ah",141,"Yad Ephraim",4,0,4,0%
"Yoreh De'ah",142,"Baer Hetev",27,0,27,0%
"Yoreh De'ah",142,"Be'er HaGolah",15,0,15,0%
"Yoreh De'ah",142,"Biur HaGRA",34,0,34,0%
"Yoreh De'ah",142,"Mechaber and Rama",15,0,15,0%
"Yoreh De'ah",142,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",142,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",142,"Rabbi Akiva Eiger (YD)",2,0,2,0%
"Yoreh De'ah",142,"Siftei Kohen (Shach)",42,0,42,0%
"Yoreh De'ah",142,"Turei Zahav (Taz)",18,0,18,0%
"Yoreh De'ah",142,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",143,"Baer Hetev",8,0,8,0%
"Yoreh De'ah",143,"Be'er HaGolah",6,0,6,0%
"Yoreh De'ah",143,"Biur HaGRA",12,0,12,0%
"Yoreh De'ah",143,"Mechaber and Rama",6,0,6,0%
"Yoreh De'ah",143,"Pitchei Teshuva",1,0,1,0%
"Yoreh De'ah",143,"Siftei Kohen (Shach)",7,0,7,0%
"Yoreh De'ah",143,"Turei Zahav (Taz)",6,0,6,0%
"Yoreh De'ah",144,"Baer Hetev",3,0,3,0%
"Yoreh De'ah",144,"Be'er HaGolah",3,0,3,0%
"Yoreh De'ah",144,"Biur HaGRA",4,0,4,0%
"Yoreh De'ah",144,"Mechaber and Rama",2,0,2,0%
"Yoreh De'ah",144,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",144,"Siftei Kohen (Shach)",4,0,4,0%
"Yoreh De'ah",144,"Turei Zahav (Taz)",3,0,3,0%
"Yoreh De'ah",145,"Baer Hetev",19,0,19,0%
"Yoreh De'ah",145,"Be'er HaGolah",24,0,24,0%
"Yoreh De'ah",145,"Biur HaGRA",19,0,19,0%
"Yoreh De'ah",145,"Mechaber and Rama",9,0,9,0%
"Yoreh De'ah",145,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",145,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",145,"Siftei Kohen (Shach)",24,0,24,0%
"Yoreh De'ah",145,"Turei Zahav (Taz)",8,0,8,0%
"Yoreh De'ah",145,"Yad Avraham",3,0,3,0%
"Yoreh De'ah",145,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",146,"Baer Hetev",15,0,15,0%
"Yoreh De'ah",146,"Be'er HaGolah",27,0,27,0%
"Yoreh De'ah",146,"Biur HaGRA",23,0,23,0%
"Yoreh De'ah",146,"Mechaber and Rama",15,0,15,0%
"Yoreh De'ah",146,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",146,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",146,"Siftei Kohen (Shach)",14,0,14,0%
"Yoreh De'ah",146,"Turei Zahav (Taz)",12,0,12,0%
"Yoreh De'ah",146,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",147,"Baer Hetev",2,0,2,0%
"Yoreh De'ah",147,"Be'er HaGolah",6,0,6,0%
"Yoreh De'ah",147,"Biur HaGRA",6,0,6,0%
"Yoreh De'ah",147,"Mechaber and Rama",5,0,5,0%
"Yoreh De'ah",147,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",147,"Siftei Kohen (Shach)",3,0,3,0%
"Yoreh De'ah",147,"Turei Zahav (Taz)",2,0,2,0%
"Yoreh De'ah",147,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",148,"Baer Hetev",9,0,9,0%
"Yoreh De'ah",148,"Be'er HaGolah",21,0,21,0%
"Yoreh De'ah",148,"Biur HaGRA",17,0,17,0%
"Yoreh De'ah",148,"Mechaber and Rama",12,0,12,0%
"Yoreh De'ah",148,"nekudot-hakesef",3,0,3,0%
"Yoreh De'ah",148,"Pitchei Teshuva",1,0,1,0%
"Yoreh De'ah",148,"Siftei Kohen (Shach)",13,0,13,0%
"Yoreh De'ah",148,"Turei Zahav (Taz)",8,0,8,0%
"Yoreh De'ah",149,"Baer Hetev",11,0,11,0%
"Yoreh De'ah",149,"Be'er HaGolah",5,0,5,0%
"Yoreh De'ah",149,"Biur HaGRA",15,0,15,0%
"Yoreh De'ah",149,"Mechaber and Rama",5,0,5,0%
"Yoreh De'ah",149,"Siftei Kohen (Shach)",13,0,13,0%
"Yoreh De'ah",149,"Turei Zahav (Taz)",6,0,6,0%
"Yoreh De'ah",150,"Baer Hetev",2,0,2,0%
"Yoreh De'ah",150,"Be'er HaGolah",3,0,3,0%
"Yoreh De'ah",150,"Biur HaGRA",5,0,5,0%
"Yoreh De'ah",150,"Mechaber and Rama",3,0,3,0%
"Yoreh De'ah",150,"Siftei Kohen (Shach)",2,0,2,0%
"Yoreh De'ah",150,"Turei Zahav (Taz)",1,0,1,0%
"Yoreh De'ah",151,"Baer Hetev",15,0,15,0%
"Yoreh De'ah",151,"Be'er HaGolah",14,0,14,0%
"Yoreh De'ah",151,"Biur HaGRA",20,0,20,0%
"Yoreh De'ah",151,"Mechaber and Rama",14,0,14,0%
"Yoreh De'ah",151,"Pitchei Teshuva",5,0,5,0%
"Yoreh De'ah",151,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",151,"Siftei Kohen (Shach)",19,0,19,0%
"Yoreh De'ah",151,"Turei Zahav (Taz)",9,0,9,0%
"Yoreh De'ah",151,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",152,"Baer Hetev",4,0,4,0%
"Yoreh De'ah",152,"Be'er HaGolah",6,0,6,0%
"Yoreh De'ah",152,"Biur HaGRA",1,0,1,0%
"Yoreh De'ah",152,"Mechaber and Rama",2,0,2,0%
"Yoreh De'ah",152,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",152,"Pitchei Teshuva",1,0,1,0%
"Yoreh De'ah",152,"Siftei Kohen (Shach)",2,0,2,0%
"Yoreh De'ah",152,"Turei Zahav (Taz)",3,0,3,0%
"Yoreh De'ah",153,"Baer Hetev",3,0,3,0%
"Yoreh De'ah",153,"Be'er HaGolah",4,0,4,0%
"Yoreh De'ah",153,"Biur HaGRA",9,0,9,0%
"Yoreh De'ah",153,"Mechaber and Rama",4,0,4,0%
"Yoreh De'ah",153,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",153,"Pitchei Teshuva",1,0,1,0%
"Yoreh De'ah",153,"Siftei Kohen (Shach)",4,0,4,0%
"Yoreh De'ah",153,"Turei Zahav (Taz)",4,0,4,0%
"Yoreh De'ah",153,"Yad Avraham",1,0,1,0%
"Yoreh De'ah",153,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",154,"Baer Hetev",4,0,4,0%
"Yoreh De'ah",154,"Be'er HaGolah",8,0,8,0%
"Yoreh De'ah",154,"Biur HaGRA",7,0,7,0%
"Yoreh De'ah",154,"Mechaber and Rama",2,0,2,0%
"Yoreh De'ah",154,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",154,"Pitchei Teshuva",2,0,2,0%
"Yoreh De'ah",154,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",154,"Siftei Kohen (Shach)",4,0,4,0%
"Yoreh De'ah",154,"Turei Zahav (Taz)",5,0,5,0%
"Yoreh De'ah",155,"Baer Hetev",10,0,10,0%
"Yoreh De'ah",155,"Be'er HaGolah",3,0,3,0%
"Yoreh De'ah",155,"Biur HaGRA",24,0,24,0%
"Yoreh De'ah",155,"Mechaber and Rama",3,0,3,0%
"Yoreh De'ah",155,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",155,"Rabbi Akiva Eiger (YD)",3,0,3,0%
"Yoreh De'ah",155,"Siftei Kohen (Shach)",20,0,20,0%
"Yoreh De'ah",155,"Turei Zahav (Taz)",3,0,3,0%
"Yoreh De'ah",155,"Yad Avraham",1,0,1,0%
"Yoreh De'ah",156,"Baer Hetev",2,0,2,0%
"Yoreh De'ah",156,"Be'er HaGolah",6,0,6,0%
"Yoreh De'ah",156,"Biur HaGRA",10,0,10,0%
"Yoreh De'ah",156,"Mechaber and Rama",3,0,3,0%
"Yoreh De'ah",156,"Siftei Kohen (Shach)",2,0,2,0%
"Yoreh De'ah",156,"Turei Zahav (Taz)",1,0,1,0%
"Yoreh De'ah",157,"Baer Hetev",15,0,15,0%
"Yoreh De'ah",157,"Be'er HaGolah",3,0,3,0%
"Yoreh De'ah",157,"Biur HaGRA",27,0,27,0%
"Yoreh De'ah",157,"Mechaber and Rama",3,0,3,0%
"Yoreh De'ah",157,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",157,"Rabbi Akiva Eiger (YD)",3,0,3,0%
"Yoreh De'ah",157,"Siftei Kohen (Shach)",19,0,19,0%
"Yoreh De'ah",157,"Turei Zahav (Taz)",11,0,11,0%
"Yoreh De'ah",157,"Yad Avraham",1,0,1,0%
"Yoreh De'ah",158,"Baer Hetev",2,0,2,0%
"Yoreh De'ah",158,"Be'er HaGolah",7,0,7,0%
"Yoreh De'ah",158,"Biur HaGRA",12,0,12,0%
"Yoreh De'ah",158,"Mechaber and Rama",2,0,2,0%
"Yoreh De'ah",158,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",158,"Pitchei Teshuva",2,0,2,0%
"Yoreh De'ah",158,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",158,"Siftei Kohen (Shach)",7,0,7,0%
"Yoreh De'ah",158,"Turei Zahav (Taz)",1,0,1,0%
"Yoreh De'ah",159,"Baer Hetev",7,0,7,0%
"Yoreh De'ah",159,"Be'er HaGolah",7,0,7,0%
"Yoreh De'ah",159,"Biur HaGRA",6,0,6,0%
"Yoreh De'ah",159,"Mechaber and Rama",3,0,3,0%
"Yoreh De'ah",159,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",159,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",159,"Rabbi Akiva Eiger (YD)",2,0,2,0%
"Yoreh De'ah",159,"Siftei Kohen (Shach)",8,0,8,0%
"Yoreh De'ah",159,"Turei Zahav (Taz)",3,0,3,0%
"Yoreh De'ah",159,"Yad Avraham",1,0,1,0%
"Yoreh De'ah",159,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",160,"Baer Hetev",25,0,25,0%
"Yoreh De'ah",160,"Be'er HaGolah",23,0,23,0%
"Yoreh De'ah",160,"Biur HaGRA",56,0,56,0%
"Yoreh De'ah",160,"Mechaber and Rama",23,0,23,0%
"Yoreh De'ah",160,"nekudot-hakesef",6,0,6,0%
"Yoreh De'ah",160,"Pitchei Teshuva",23,0,23,0%
"Yoreh De'ah",160,"Rabbi Akiva Eiger (YD)",20,0,20,0%
"Yoreh De'ah",160,"Siftei Kohen (Shach)",37,0,37,0%
"Yoreh De'ah",160,"Turei Zahav (Taz)",22,0,22,0%
"Yoreh De'ah",160,"Yad Avraham",9,0,9,0%
"Yoreh De'ah",160,"Yad Ephraim",3,0,3,0%
"Yoreh De'ah",161,"Baer Hetev",15,0,15,0%
"Yoreh De'ah",161,"Be'er HaGolah",17,0,17,0%
"Yoreh De'ah",161,"Biur HaGRA",21,0,21,0%
"Yoreh De'ah",161,"Mechaber and Rama",11,0,11,0%
"Yoreh De'ah",161,"nekudot-hakesef",3,0,3,0%
"Yoreh De'ah",161,"Pitchei Teshuva",11,0,11,0%
"Yoreh De'ah",161,"Rabbi Akiva Eiger (YD)",8,0,8,0%
"Yoreh De'ah",161,"Siftei Kohen (Shach)",20,0,20,0%
"Yoreh De'ah",161,"Turei Zahav (Taz)",10,0,10,0%
"Yoreh De'ah",161,"Yad Avraham",4,0,4,0%
"Yoreh De'ah",161,"Yad Ephraim",4,0,4,0%
"Yoreh De'ah",162,"Baer Hetev",12,0,12,0%
"Yoreh De'ah",162,"Be'er HaGolah",13,0,13,0%
"Yoreh De'ah",162,"Biur HaGRA",17,0,17,0%
"Yoreh De'ah",162,"Mechaber and Rama",5,0,5,0%
"Yoreh De'ah",162,"nekudot-hakesef",4,0,4,0%
"Yoreh De'ah",162,"Pitchei Teshuva",4,0,4,0%
"Yoreh De'ah",162,"Rabbi Akiva Eiger (YD)",5,0,5,0%
"Yoreh De'ah",162,"Siftei Kohen (Shach)",16,0,16,0%
"Yoreh De'ah",162,"Turei Zahav (Taz)",9,0,9,0%
"Yoreh De'ah",162,"Yad Avraham",3,0,3,0%
"Yoreh De'ah",163,"Baer Hetev",6,0,6,0%
"Yoreh De'ah",163,"Be'er HaGolah",6,0,6,0%
"Yoreh De'ah",163,"Biur HaGRA",14,0,14,0%
"Yoreh De'ah",163,"Mechaber and Rama",3,0,3,0%
"Yoreh De'ah",163,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",163,"Pitchei Teshuva",2,0,2,0%
"Yoreh De'ah",163,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",163,"Siftei Kohen (Shach)",11,0,11,0%
"Yoreh De'ah",163,"Turei Zahav (Taz)",7,0,7,0%
"Yoreh De'ah",163,"Yad Avraham",3,0,3,0%
"Yoreh De'ah",164,"Baer Hetev",5,0,5,0%
"Yoreh De'ah",164,"Be'er HaGolah",6,0,6,0%
"Yoreh De'ah",164,"Biur HaGRA",6,0,6,0%
"Yoreh De'ah",164,"Mechaber and Rama",4,0,4,0%
"Yoreh De'ah",164,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",164,"Siftei Kohen (Shach)",7,0,7,0%
"Yoreh De'ah",164,"Turei Zahav (Taz)",6,0,6,0%
"Yoreh De'ah",164,"Yad Avraham",3,0,3,0%
"Yoreh De'ah",165,"Baer Hetev",8,0,8,0%
"Yoreh De'ah",165,"Be'er HaGolah",4,0,4,0%
"Yoreh De'ah",165,"Biur HaGRA",6,0,6,0%
"Yoreh De'ah",165,"Mechaber and Rama",1,0,1,0%
"Yoreh De'ah",165,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",165,"Pitchei Teshuva",1,0,1,0%
"Yoreh De'ah",165,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",165,"Siftei Kohen (Shach)",8,0,8,0%
"Yoreh De'ah",165,"Turei Zahav (Taz)",3,0,3,0%
"Yoreh De'ah",165,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",166,"Baer Hetev",7,0,7,0%
"Yoreh De'ah",166,"Be'er HaGolah",3,0,3,0%
"Yoreh De'ah",166,"Biur HaGRA",11,0,11,0%
"Yoreh De'ah",166,"Mechaber and Rama",3,0,3,0%
"Yoreh De'ah",166,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",166,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",166,"Rabbi Akiva Eiger (YD)",2,0,2,0%
"Yoreh De'ah",166,"Siftei Kohen (Shach)",13,0,13,0%
"Yoreh De'ah",166,"Turei Zahav (Taz)",5,0,5,0%
"Yoreh De'ah",166,"Yad Avraham",1,0,1,0%
"Yoreh De'ah",167,"Baer Hetev",2,0,2,0%
"Yoreh De'ah",167,"Be'er HaGolah",1,0,1,0%
"Yoreh De'ah",167,"Biur HaGRA",3,0,3,0%
"Yoreh De'ah",167,"Mechaber and Rama",1,0,1,0%
"Yoreh De'ah",167,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",167,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",167,"Siftei Kohen (Shach)",2,0,2,0%
"Yoreh De'ah",167,"Turei Zahav (Taz)",1,0,1,0%
"Yoreh De'ah",168,"Baer Hetev",60,0,60,0%
"Yoreh De'ah",168,"Be'er HaGolah",27,0,27,0%
"Yoreh De'ah",168,"Biur HaGRA",82,0,82,0%
"Yoreh De'ah",168,"Mechaber and Rama",27,0,27,0%
"Yoreh De'ah",168,"nekudot-hakesef",10,0,10,0%
"Yoreh De'ah",168,"Pitchei Teshuva",7,0,7,0%
"Yoreh De'ah",168,"Rabbi Akiva Eiger (YD)",17,0,17,0%
"Yoreh De'ah",168,"Siftei Kohen (Shach)",83,0,83,0%
"Yoreh De'ah",168,"Turei Zahav (Taz)",37,0,37,0%
"Yoreh De'ah",170,"Baer Hetev",10,0,10,0%
"Yoreh De'ah",170,"Be'er HaGolah",2,0,2,0%
"Yoreh De'ah",170,"Biur HaGRA",14,0,14,0%
"Yoreh De'ah",170,"Mechaber and Rama",2,0,2,0%
"Yoreh De'ah",170,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",170,"Pitchei Teshuva",2,0,2,0%
"Yoreh De'ah",170,"Rabbi Akiva Eiger (YD)",2,0,2,0%
"Yoreh De'ah",170,"Siftei Kohen (Shach)",10,0,10,0%
"Yoreh De'ah",170,"Turei Zahav (Taz)",8,0,8,0%
"Yoreh De'ah",170,"Yad Avraham",2,0,2,0%
"Yoreh De'ah",170,"Yad Ephraim",1,0,1,0%
"Yoreh De'ah",171,"Baer Hetev",2,0,2,0%
"Yoreh De'ah",171,"Be'er HaGolah",4,0,4,0%
"Yoreh De'ah",171,"Mechaber and Rama",1,0,1,0%
"Yoreh De'ah",171,"Pitchei Teshuva",1,0,1,0%
"Yoreh De'ah",171,"Rabbi Akiva Eiger (YD)",1,0,1,0%
"Yoreh De'ah",171,"Siftei Kohen (Shach)",3,0,3,0%
"Yoreh De'ah",171,"Turei Zahav (Taz)",2,0,2,0%
"Yoreh De'ah",172,"Baer Hetev",19,0,19,0%
"Yoreh De'ah",172,"Be'er HaGolah",6,0,6,0%
"Yoreh De'ah",172,"Biur HaGRA",21,0,21,0%
"Yoreh De'ah",172,"Mechaber and Rama",6,0,6,0%
"Yoreh De'ah",172,"nekudot-hakesef",2,0,2,0%
"Yoreh De'ah",172,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",172,"Rabbi Akiva Eiger (YD)",6,0,6,0%
"Yoreh De'ah",172,"Siftei Kohen (Shach)",33,0,33,0%
"Yoreh De'ah",172,"Turei Zahav (Taz)",14,0,14,0%
"Yoreh De'ah",172,"Yad Avraham",1,0,1,0%
"Yoreh De'ah",173,"Baer Hetev",27,0,27,0%
"Yoreh De'ah",173,"Be'er HaGolah",19,0,19,0%
"Yoreh De'ah",173,"Biur HaGRA",36,0,36,0%
"Yoreh De'ah",173,"Mechaber and Rama",19,0,19,0%
"Yoreh De'ah",173,"nekudot-hakesef",5,0,5,0%
"Yoreh De'ah",173,"Pitchei Teshuva",10,0,10,0%
"Yoreh De'ah",173,"Rabbi Akiva Eiger (YD)",10,0,10,0%
"Yoreh De'ah",173,"Siftei Kohen (Shach)",34,0,34,0%
"Yoreh De'ah",173,"Turei Zahav (Taz)",32,0,32,0%
"Yoreh De'ah",173,"Yad Avraham",3,0,3,0%
"Yoreh De'ah",174,"Baer Hetev",8,0,8,0%
"Yoreh De'ah",174,"Be'er HaGolah",16,0,16,0%
"Yoreh De'ah",174,"Biur HaGRA",16,0,16,0%
"Yoreh De'ah",174,"Mechaber and Rama",8,0,8,0%
"Yoreh De'ah",174,"nekudot-hakesef",1,0,1,0%
"Yoreh De'ah",174,"Pitchei Teshuva",3,0,3,0%
"Yoreh De'ah",174,"Rabbi Akiva Eiger (YD)",3,0,3,0%
"Yoreh De'ah",174,"Siftei Kohen (Shach)",11,0,11,0%
"Yoreh De'ah",174,"Turei Zahav (Taz)",5,0,5,0%
"Yoreh De'ah",175,"Baer Hetev",11,0,11,0%
"Yoreh De'ah",175,"Be'er HaGolah",19,0,19,0%
"Yoreh De'ah",175,"Biur HaGRA",13,0,13,0%
"Yoreh De'ah",175,"Mechaber and Rama",8,0,8,0%
